"V1","V2","V3"
8.6055224772526e-05,4.03778554396744e-05,0.000822859241416578
3.29637842464928e-05,1.54630180968783e-05,0.000315092625584971
1.89124015607758e-05,8.89815619385578e-06,0.000181052803720451
4.62556327329818e-05,2.17115011130081e-05,0.000442661559497411
1.11651527286508e-05,5.22025163372872e-06,0.000106703621740426
5.9851294899162e-06,2.80786262117227e-06,5.71815200663422e-05
1.24563608673383e-05,5.85300940751402e-06,0.000119249220831194
1.43551963654081e-05,6.72305134646881e-06,0.000137341295309459
4.51922848540626e-06,2.11973854218075e-06,4.31832726598011e-05
2.87863461507391e-05,1.35251974146608e-05,0.000275342885307906
7.08645407879672e-06,3.32593304845898e-06,6.77462350901467e-05
1.86085878810846e-05,8.70041938954787e-06,0.000177619271337714
1.04056185294228e-05,4.90387274683607e-06,9.9572439099358e-05
9.87394458996327e-06,4.627041220805e-06,9.44221405252532e-05
2.68115572327464e-05,1.25760607539828e-05,0.000256062280389463
9.90432595793238e-05,2.22651641650702e-05,0.000398289756397432
0.000147197727810375,3.31011410411435e-05,0.00059188815920865
2.33936533362207e-05,5.2597989945903e-06,9.41580226496581e-05
2.17226780979192e-05,4.90387274683607e-06,8.74230168219827e-05
5.11166516080406e-05,1.15082820107201e-05,0.000205615766150796
1.01018048497316e-05,2.27792798562708e-06,4.08062117794451e-05
0.000276546401938894,6.21684512744057e-05,0.00111220037413102
0.000339132019955277,7.62473117411286e-05,0.00136377265063537
3.51664334242538e-05,7.90947217231625e-06,0.000141435122381184
2.75710914319744e-05,6.20893565526825e-06,0.00011079744881215
5.18002323873458e-05,1.16664714541665e-05,0.000208389003844545
0.00023348081284267,5.25188952241799e-05,0.000939071106678428
7.7548441741173e-05,1.74403861399573e-05,0.00031192321107783
6.05348756784671e-06,1.36042921363839e-06,2.42988445547505e-05
0.000115145384602956,2.59035213643357e-05,0.000463130694856032
2.76470448518971e-05,6.20893565526825e-06,0.000111061566687745
0.000156160231361265,3.51180564450841e-05,0.000628204367102979
2.29379328166839e-05,5.18070427286714e-06,9.23091975204923e-05
5.71169717819414e-06,1.28528922800139e-06,2.29782551767749e-05
6.87378450301289e-06,1.54630180968783e-06,2.76003179996894e-05
4.01793591391582e-06,2.15928590304234e-06,5.15029857410472e-05
4.89899558502024e-05,2.62989949729515e-05,0.000627544072413991
3.06851816488089e-06,1.64517021184178e-06,3.92215045258744e-05
5.05090242486582e-06,2.71294895510447e-06,6.47088795208029e-05
1.22285006075699e-05,6.56486190302248e-06,0.000157018077041295
8.35487619150738e-06,4.50839913822026e-06,0.000107099798553819
1.87604947209302e-06,1.00845770197032e-06,2.40347266791554e-05
5.60536239030222e-06,3.00955416156633e-06,7.1840062161871e-05
4.42048903950663e-05,2.37284165169487e-05,0.000565872548462532
1.22285006075699e-05,6.56486190302248e-06,0.000156357782352307
4.34453561958384e-05,2.33329429083329e-05,0.000556628422816703
3.31916445062611e-05,1.78358597485731e-05,0.000424965661832538
2.84825324710479e-05,1.52652812925704e-05,0.00036435060938346
1.51906839845589e-05,8.14675633748573e-06,0.000194126638562409
1.39754292657942e-05,7.51399856370043e-06,0.000179203978591285
4.97494900494303e-05,2.66944685815673e-05,0.00063678819805982
3.11409021683457e-06,1.67285336444489e-06,3.98817992148622e-05
1.95959823400809e-06,1.05195979891806e-06,2.50911981815358e-05
3.04573213890405e-05,1.63726073966946e-05,0.000390498279067376
9.26631723058091e-05,4.97505799638692e-05,0.00118668161504885
5.49143226041803e-06,2.9462783841878e-06,7.02553549083003e-05
8.20296935166179e-06,4.4293044164971e-06,0.000105515091300248
1.08613390489596e-05,5.81346204665244e-06,0.000139058061500827
9.76760980207136e-05,3.3338425206313e-05,0.000425890074397121
0.000112107247806044,3.82818453140106e-05,0.000488882187726556
1.70895194826287e-05,5.85300940751402e-06,7.46132998556197e-05
0.00260877211408822,0.000891081134933148,0.0113768774912595
2.88622995706619e-05,9.88684021539531e-06,0.000125984226658869
6.52439877136804e-05,2.22651641650702e-05,0.000284454952015938
7.10164476278127e-05,2.42425322081493e-05,0.000309678209135271
0.00025414014306167,7.36371859242643e-05,0.00121811164224467
9.18276846866584e-05,2.66153738598442e-05,0.000440152439679257
0.00017750314235957,5.14511164809172e-05,0.000850723677291862
0.000106030974212221,3.07282993894486e-05,0.000508162792644999
0.000156160231361265,4.52421808256489e-05,0.000748378000498755
0.000144159591013464,4.17620130698298e-05,0.000691064421494616
6.65351958523679e-06,1.92991121004516e-06,3.19582629470088e-05
6.79023574109782e-05,1.96550383482059e-05,0.000325261163795383
6.69149629519818e-05,1.94177541830364e-05,0.000320903218848063
6.84340313504377e-05,1.98132277916522e-05,0.000327770283613536
0.000712291172035966,0.0002065954131409,0.00327096783030769
0.000633375568736182,0.000183697491202045,0.0029083339871156
0.000808752015337914,0.000234555397270038,0.0037138935076807
0.000883262320282176,0.000256187803661323,0.00405605821551417
0.000374754173899067,0.000108676147647625,0.00172086001843996
2.54443956741361e-06,1.43952393536156e-06,2.4430903492548e-05
0.0002935599680016,0.000166138462979503,0.0028215712649826
1.25323142872611e-05,7.11852495508462e-06,0.00012056981020917
7.15481215672723e-06,4.03383080788129e-06,6.88027065925272e-05
1.23044540274927e-06,6.9603355116383e-07,1.18192749328814e-05
7.07126339481216e-06,3.9942834470197e-06,6.80103529657418e-05
6.47882671941436e-06,3.66604035186858e-06,6.23318186404469e-05
1.13170595684964e-05,6.40667245957616e-06,0.000108684505807389
9.19036381065812e-07,5.18070427286714e-07,8.79512525731729e-06
4.13186604380001e-05,2.33724902691945e-05,0.000397233284895051
2.24062588772243e-06,1.26947028365676e-06,2.15256068610018e-05
4.38251232954523e-05,2.47961952602114e-05,0.000420871834760814
1.46590100450993e-05,8.30494578093206e-06,0.000140906886629993
1.81528673615479e-05,1.02823138240111e-05,0.000174317797892775
0.000265229342370398,0.000150082234469701,0.00254873749949285
7.89915567197061e-06,4.46885177735868e-06,7.60659481713928e-05
1.19246869278787e-05,6.72305134646881e-06,0.000114363040132684
9.4182240704265e-06,5.29934635545188e-06,9.01962545157314e-05
7.48141186239525e-06,4.23156761218919e-06,7.1840062161871e-05
3.7672896281706e-06,2.13160275043923e-06,3.61841489565306e-05
1.45830566251765e-05,8.2258510592089e-06,0.000139850415127613
6.50920808738348e-06,3.68581403229937e-06,6.2595936516042e-05
8.73464329112135e-06,4.94342010769765e-06,8.42536023148413e-05
4.45846574946803e-05,2.52312162296888e-05,0.00042813507633968
8.88655013096694e-06,5.02251482942082e-06,8.53100738172218e-05
0.000163679619933622,0.000375541738741575,0.00358724898633284
2.31657930764523e-05,2.4361174290734e-05,0.000198088406696335
2.23303054573015e-05,2.34911323517792e-05,0.000190957224055267
1.95959823400809e-05,2.06041750088838e-05,0.0001675827920651
7.07126339481216e-05,7.4507227863219e-05,0.000605622288739596
5.6129577322945e-05,5.90837571272023e-05,0.000480430415707512
0.000100182560878166,0.00010555190613956,0.00085785485993293
0.000380906400912814,0.000401287070662465,0.00326198782253745
4.94456763697391e-05,5.21234216155641e-05,0.00042377713139236
0.000183655369373317,0.000193505236695717,0.0015729540081067
0.000303965586531023,4.38975705563552e-05,0.0002486669798728
0.000436428350876376,6.29989458524989e-05,0.000357087367804594
0.00982882825852913,0.00141903840243526,0.00804252137080902
0.000933771344530834,0.00013481695317713,0.000764093014096665
0.00108537437069673,0.000156686643733585,0.000888096356688571
0.000139222618718482,2.00900593176833e-05,0.000113966863319292
5.10406981881178e-07,2.25419956911013e-06,7.14438853484783e-06
4.97494900494303e-06,2.19487852781776e-05,6.95950602193125e-05
2.33936533362207e-06,1.03218611848727e-05,3.27506165737941e-05
9.26631723058091e-07,4.11292552960445e-06,1.30210112668391e-05
8.20296935166179e-06,3.61462878274852e-05,0.000114627158008279
9.72203775011768e-07,4.31066233391235e-06,1.36020705931484e-05
1.75452400021655e-06,7.75128272886992e-06,2.45629624303456e-05
5.1724278967423e-06,2.28188272171324e-05,7.23682979130612e-05
3.06851816488089e-06,1.35647447755224e-05,4.2919154784206e-05
5.32433473658789e-05,0.000235148607682962,0.000745604762805007
6.78264039910554e-06,3.18356254935729e-06,6.48409384586005e-05
7.44343515243385e-06,7.83037745059308e-06,6.378446695622e-05
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
5.10406981881178e-07,5.18070427286714e-07,7.14438853484783e-06
1.2912081386875e-05,6.01119885096035e-06,0.000111325684563341
1.19246869278787e-05,5.57617788148295e-06,0.000102873912544297
1.15449198282647e-05,5.37844107717505e-06,9.94403801615604e-05
3.03813679691177e-05,1.41579551884461e-05,0.00026160875577696
4.76227942915921e-06,2.22256168042087e-06,4.10703296550402e-05
1.64818921232464e-05,7.67218800714676e-06,0.000141567181318981
3.84324304809339e-05,1.79149544702963e-05,0.000330939698120678
9.10681504874304e-05,4.24343182044767e-05,0.000783769795828501
1.52666374044817e-05,7.11852495508462e-06,0.000131530702046367
2.22543520373788e-05,1.03614085457343e-05,0.000191485459806458
4.76987477115149e-05,2.22256168042086e-05,0.00041030711973701
4.33694027759156e-05,2.0208701400268e-05,0.000373066499278098
6.07627359382355e-06,2.83159103768922e-06,5.22953393678326e-05
0.000466809718845494,0.00015205960251278,0.00172680267064085
5.55219499635627e-05,1.80731439137426e-05,0.000205483707212999
4.17743809575369e-05,1.36042921363839e-05,0.000154376898285344
0.00050121661807052,0.000125088302405181,0.00173472620690871
0.000433769981179079,0.000108241126678148,0.00150124600488263
0.000192541919504284,4.80500434468212e-05,0.000666237341188675
8.87135944698238e-05,2.21465220824855e-05,0.00030703703037932
0.00133548898250249,0.000345999860177974,0.00383340684638748
0.000280344072935034,0.000388948294073651,0.00320361777203093
4.52682382739854e-05,1.57793969837709e-05,0.000436850966234318
4.48125177544487e-05,1.56607549011862e-05,0.000433021257038189
3.77488497016288e-05,1.31692711669065e-05,0.000364218550445662
1.4051382685717e-05,4.90387274683607e-06,0.000135492470180293
3.41030855453347e-05,1.19037556193359e-05,0.000329619108742702
4.17743809575369e-05,1.45534287970619e-05,0.000403175937095941
2.33176999162979e-05,8.14675633748573e-06,0.00022542460682043
4.39010767153751e-05,1.53443760142935e-05,0.000424173308205753
5.40788349850296e-05,1.88640911309742e-05,0.000521896922175945
2.62798832932869e-05,9.17498771988684e-06,0.000253421101633512
5.11166516080406e-05,1.78358597485731e-05,0.000493372191611673
2.08871904787685e-05,7.27671439853095e-06,0.000201653998016869
1.38235224259486e-05,4.82477802511291e-06,0.00013351158611333
1.54185442443273e-05,5.37844107717505e-06,0.000148566305022252
2.20264917776104e-05,7.71173536800834e-06,0.000212746948791864
1.70135660627059e-05,5.93210412923718e-06,0.000163885141806768
4.93697229498163e-06,1.72426493356494e-06,4.76732765449181e-05
1.86845413010074e-05,6.5253145421609e-06,0.000180128391155868
8.81059671104415e-06,3.08073941111718e-06,8.51780148794242e-05
1.98997960197721e-05,6.92078815077671e-06,0.00019188163661985
2.90142064105074e-05,1.01241243805648e-05,0.000279832889193023
2.01276562795405e-05,7.03943023336146e-06,0.000194654874313599
3.19763897874964e-05,1.11523557629659e-05,0.000308489678695093
1.50387771447133e-05,5.2597989945903e-06,0.000145528949452908
1.50387771447133e-05,5.22025163372872e-06,0.000145000713701718
1.45071032052537e-05,5.0620621902824e-06,0.000139718356189815
1.99757494396949e-05,6.9603355116383e-06,0.000192806049184433
1.13930129884192e-05,3.95473608615812e-06,0.000109873036247567
2.93939735101214e-05,1.02823138240111e-05,0.000284190834140343
5.93955743796252e-05,2.07228170914686e-05,0.00057353196685479
5.15723721275774e-05,1.79940491920195e-05,0.000497994254434587
3.85083839008567e-05,1.34461026929376e-05,0.000371613850962325
1.97478891799265e-05,6.88124078991513e-06,0.00019082516511747
2.53684422542133e-05,8.85860883299419e-06,0.000244705211738873
9.79799117004047e-06,3.42084671452678e-06,9.45541994630508e-05
3.47866663246398e-05,1.21410397845054e-05,0.000336089996694783
1.93681220803126e-05,6.76259870733039e-06,0.000186731338045746
2.07352836389229e-05,7.23716703766936e-06,0.000200069290763299
2.85584858909707e-05,9.96593493711847e-06,0.000275474944245704
3.37233184457207e-05,2.21465220824855e-05,0.000477525119075966
2.63558367132096e-05,1.7282196696511e-05,0.000372670322464706
1.26082677071839e-05,8.26539842007048e-06,0.000178147507088904
2.04314699592317e-05,1.3406555332076e-05,0.000289341132714447
2.90142064105074e-05,1.90618279352822e-05,0.0004108353554882
1.57983113439412e-05,1.04009559065959e-05,0.000223839899566859
2.35455601760663e-05,1.54630180968783e-05,0.000333712935814426
2.54443956741361e-05,1.66889862835873e-05,0.000359728546560545
2.19505383576876e-05,1.43952393536156e-05,0.000310206444886461
2.81787187913567e-05,1.850816488322e-05,0.000399082110024217
1.44311497853309e-05,9.45181924591792e-06,0.000204031058897226
1.76211934220883e-05,1.15873767324433e-05,0.000249459333499585
2.52165354143677e-05,1.65703442010025e-05,0.000356955308866797
2.62039298733641e-05,1.72031019747878e-05,0.000371085615211135
3.64576415629413e-06,2.39261533212566e-06,5.15029857410472e-05
2.48367683147538e-05,1.6333060035833e-05,0.000352069128168287
6.58516150730627e-06,4.31066233391235e-06,9.31015511472777e-05
1.33678019064118e-05,8.77951411127103e-06,0.000189636634677292
1.44311497853309e-05,9.45181924591792e-06,0.00020376694102163
1.4051382685717e-05,9.21453508074843e-06,0.000198352524571931
1.33678019064118e-05,8.81906147213261e-06,0.000189636634677292
9.4941774903493e-06,6.24848301612983e-06,0.000134303939740115
4.12427070180773e-05,1.92200173787285e-05,0.000355106483737631
7.07126339481216e-05,3.29824989585587e-05,0.00060865964430894
6.43325466746068e-05,2.99768995330786e-05,0.000553591067247359
2.08871904787685e-05,9.72865077194898e-06,0.000179864273280273
3.16725761078052e-05,1.47511656013698e-05,0.000272569647614158
1.01018048497316e-05,4.70613594252817e-06,8.66306631951974e-05
3.79007565414744e-05,1.76776703051268e-05,0.000326317635297763
3.79007565414744e-05,1.76776703051268e-05,0.000326449694235561
1.82288207814706e-05,8.50268258523996e-06,0.000157018077041295
1.95959823400809e-05,9.13544035902526e-06,0.000168903381443075
1.57983113439412e-05,7.39535648111569e-06,0.000136152764869281
1.54185442443273e-05,7.19761967680778e-06,0.000132851291424342
3.69133620824781e-05,1.72031019747878e-05,0.000317469686465327
1.78490536818567e-05,8.30494578093206e-06,0.000153584544658559
3.60019210434045e-05,1.6807628366172e-05,0.000309942327010866
3.85083839008567e-05,1.79545018311579e-05,0.00033133587493407
2.76470448518972e-06,1.28924396408755e-06,2.37706088035603e-05
1.34437553263346e-05,6.28803037699141e-06,0.000115947747386255
3.51664334242538e-05,1.63726073966946e-05,0.000302414967556405
3.09889953285001e-05,1.44347867144771e-05,0.000266759054351065
1.86085878810846e-05,8.66087202868629e-06,0.000160187491548437
1.6633798963092e-05,7.75128272886992e-06,0.000143151888572552
8.50678303135297e-06,3.95473608615812e-06,7.3028592602049e-05
3.64576415629413e-05,1.70053651704799e-05,0.000314036154082591
3.95717317797759e-05,1.84290701614969e-05,0.000340580000579899
3.47866663246398e-05,1.62144179532483e-05,0.000299641729862657
2.38493738557574e-05,1.11128084021043e-05,0.000204955471461808
5.79524594010921e-05,2.701084746846e-05,0.000498654549123575
2.7343231172206e-05,1.27737975582907e-05,0.000235461086093044
1.48109168849449e-05,6.92078815077671e-06,0.000127700992850238
6.31172919558421e-05,2.94232364810164e-05,0.000543026352223554
2.29379328166839e-05,1.06777874326269e-05,0.00019729605306955
0.000174920726082195,4.36602863911857e-05,0.000605358170864001
0.000116740406421335,2.91464049549854e-05,0.000403968290722727
3.82805236410884e-05,9.57046132850266e-06,0.000132587173548747
0.000256266838819508,6.39480825131768e-05,0.000886775767310595
0.000118563288499482,2.95814259244628e-05,0.00041030711973701
0.0003598673035942,8.9812056516651e-05,0.00124531578343096
0.000258317581157424,6.44621982043774e-05,0.000893906949951663
9.60810762023349e-05,2.39657006821182e-05,0.000332392346436451
0.000224822122971471,5.61177050625838e-05,0.000778091261503206
0.000103220697675078,2.57453319208894e-05,0.000357219426742392
0.00012068998425732,3.00955416156633e-05,0.000417570361315875
3.31156910863383e-05,8.26539842007048e-06,0.000114627158008279
2.89382529905847e-05,7.23716703766936e-06,0.000100232733788346
0.00186268167018661,0.000559634703552236,0.00411944650565699
0.000309434232765464,9.52300449546876e-05,0.00117387189808248
0.000156615951880802,4.81686855294059e-05,0.000594001102213411
0.000235455601760663,7.24507650984168e-05,0.00089298253738708
0.000146893914130684,4.52026334647873e-05,0.000557156658567893
0.000294471409040674,9.06425510947442e-05,0.00111708655482953
0.000164135340453159,5.05019798202392e-05,0.000622657891715481
0.000153653768503813,4.72986435904511e-05,0.000582908151438417
0.000553928291496939,0.000170449125313415,0.00210092564142133
0.000400730243512663,0.00012330867116641,0.00152013043298768
0.000502355919369362,0.000154590633607921,0.00190547841348095
0.000304801074150174,9.38063399636707e-05,0.00115617600041761
5.43826486647208e-05,1.67285336444489e-05,0.000206276060839784
0.000196339590500423,6.04283673964961e-05,0.000744812409178221
0.000273963985661519,8.43149733568912e-05,0.00103930384046677
7.08645407879671e-05,2.17905958347313e-05,0.000268739938418028
0.000122360959495622,3.76490875402253e-05,0.000464187166358413
5.55979033834855e-05,1.70844598922031e-05,0.000210766064724901
0.000136260435341493,4.19202025132761e-05,0.000516746623601841
0.000874451723571132,0.00018583304868857,0.00222651369126681
0.00330085967642472,0.000701451539601866,0.00840449491931212
0.000740393937407399,0.000157358948868232,0.00188514133706013
0.00242268623527737,0.000747168288757854,0.00905514930584068
0.00182288207814706,0.000562205282008239,0.00681344883672715
0.00185052912299896,0.000675389828794084,0.00936363898453578
5.74967388815553e-05,2.85136471812001e-05,0.000454018628148001
2.86344393108935e-05,1.42370499101692e-05,0.000226349019385013
6.4636360354298e-06,3.20729096587424e-06,5.11068089276545e-05
2.62039298733641e-05,1.29715343625986e-05,0.000206672237653177
2.15707712580736e-05,1.07173347934885e-05,0.000170356029758848
5.19521392271913e-05,2.5784879281751e-05,0.00041030711973701
2.94699269300442e-05,1.46325235187851e-05,0.000232819907337093
1.61021250236324e-05,7.98856689403941e-06,0.000127304816036845
2.63558367132096e-05,1.30901764451834e-05,0.000208256944906747
5.62055307428678e-05,2.79204367682763e-05,0.000444246266750982
3.52423868441766e-05,1.75194808616805e-05,0.000278644358752845
3.58500142035589e-05,1.77963123877116e-05,0.000283530539451355
3.39511787054891e-05,1.68471757270336e-05,0.000268343761604636
3.75209894418604e-05,1.86268069658048e-05,0.000296340256417718
1.68616592228603e-05,8.38404050265522e-06,0.000133379527175533
8.65868987119856e-06,4.31066233391235e-06,6.85385887169321e-05
8.96250355088973e-06,4.4293044164971e-06,7.07835906594905e-05
2.78749051116655e-05,1.38415763015534e-05,0.000220406367184123
2.93180200901986e-05,1.45534287970619e-05,0.000231763435834712
2.71913243323604e-05,1.34856500537992e-05,0.00021459577392103
4.35213096157612e-05,2.15928590304233e-05,0.000343749415087041
2.52165354143677e-05,1.25365133931212e-05,0.000199276937136513
1.03296651095e-05,5.10160955114398e-06,8.14803646210926e-05
6.13703632976179e-05,3.04514678634175e-05,0.000484788360654832
2.81787187913567e-05,1.39602183841382e-05,0.000222519310188884
1.03296651095e-05,5.14115691200556e-06,8.16124235588902e-05
2.1798631517842e-05,1.08359768760733e-05,0.000172468972763609
1.6633798963092e-05,8.26539842007048e-06,0.000131662760984164
